material_id,formula,rank_hybrid,rank_gnn,rank_shift_hybrid_minus_gnn,gnn_probability,hybrid_probability,probability_delta,space_group_number,crystal_system,magnetic_elements,dft_selected
mp-1080314,mp-1080314,38468,8097,30371,1.5223926647432228e-17,0.000151204715485,0.00015120471548498476,167,trigonal,,False
mp-2228993,mp-2228993,32814,2439,30375,1.2771279693513105e-11,0.0001715338776981,0.0001715338649268203,1,triclinic,,False
mp-1372233,mp-1372233,41392,11017,30375,2.7963057742265896e-19,0.000151204715485,0.00015120471548499972,1,triclinic,,False
mp-770488,mp-770488,33801,3426,30375,2.6842338573217217e-13,0.0001714959260074,0.0001714959257389766,55,orthorhombic,,False
mp-1100189,mp-1100189,40327,9951,30376,1.0852976698092545e-18,0.000151204715485,0.0001512047154849989,203,cubic,,False
mp-779163,mp-779163,31626,1250,30376,9.103489873041329e-08,0.0002256546117843,0.00022556357688556958,1,triclinic,,False
mp-1199200,mp-1199200,36762,6383,30379,2.431924235795702e-16,0.000151204715485,0.0001512047154847568,14,monoclinic,,False
mp-1198809,mp-1198809,31845,1465,30380,1.1350516970765057e-08,0.0001682726821943,0.00016826133167732925,14,monoclinic,,False
mp-1235271,mp-1235271,32121,1735,30386,1.102732238855708e-09,0.0001605514643574,0.00016055036162516116,1,triclinic,,False
mp-1191807,mp-1191807,33126,2735,30391,3.153230714730837e-12,0.000151204715485,0.00015120471233176928,62,orthorhombic,,False
mp-26948,mp-26948,32042,1648,30394,2.138405674756427e-09,0.0001698630825439,0.00016986094413822523,26,orthorhombic,,False
mp-1210898,mp-1210898,40103,9709,30394,1.4899820326231394e-18,0.000151204715485,0.0001512047154849985,70,orthorhombic,,False
mp-690570,mp-690570,34934,4538,30396,1.1374148998143876e-14,0.000151204715485,0.00015120471547362585,1,triclinic,,False
mp-2230915,mp-2230915,35810,5413,30397,1.617930338044648e-15,0.000151204715485,0.00015120471548338207,1,triclinic,,False
mp-2231482,mp-2231482,35822,5422,30400,1.5783724171002144e-15,0.000151204715485,0.0001512047154834216,1,triclinic,,False
mp-1236324,mp-1236324,33611,3208,30403,5.556979030575674e-13,0.0001971470830698,0.0001971470825141021,5,monoclinic,,False
mp-1247371,mp-1247371,38795,8392,30403,9.37500450078306e-18,0.000151204715485,0.00015120471548499062,2,triclinic,,False
mp-1203471,mp-1203471,39098,8688,30410,5.919127860368686e-18,0.000151204715485,0.00015120471548499408,14,monoclinic,,False
mp-2230073,mp-2230073,37088,6678,30410,1.4680982829581407e-16,0.0001605514643574,0.0001605514643572532,3,monoclinic,,False
mp-1181218,mp-1181218,31677,1266,30411,7.782915645293542e-08,0.0002449594737655,0.0002448816446090471,2,triclinic,,False
mp-2229492,mp-2229492,33896,3484,30412,2.2138310607454361e-13,0.0001698630825439,0.00016986308232251688,1,triclinic,,False
mp-1254678,mp-1254678,34883,4470,30413,1.3240402291269174e-14,0.000151204715485,0.00015120471547175958,15,monoclinic,,False
mp-2229276,mp-2229276,34878,4462,30416,1.3424894537510631e-14,0.0001698630825439,0.0001698630825304751,1,triclinic,,False
mp-1080325,mp-1080325,37921,7504,30417,3.625794675637977e-17,0.000151204715485,0.00015120471548496373,187,hexagonal,,False
mp-1203013,mp-1203013,37033,6614,30419,1.6595547282128063e-16,0.000151204715485,0.00015120471548483403,19,orthorhombic,,False
mp-997023,mp-997023,34484,4064,30420,3.9028767603822504e-14,0.000151204715485,0.00015120471544597124,1,triclinic,,False
mp-1218776,mp-1218776,34189,3766,30423,9.423751790851517e-14,0.000151204715485,0.00015120471539076247,139,tetragonal,,False
mp-1178260,mp-1178260,31810,1387,30423,2.323956138639005e-08,0.0002594915865994,0.0002594683470380136,1,triclinic,,False
mp-1195366,mp-1195366,38433,8008,30425,1.704660754666425e-17,0.000151204715485,0.00015120471548498294,142,tetragonal,,False
mp-2229110,mp-2229110,32928,2499,30429,1.0319718170281876e-11,0.0001921592739489,0.00019215926362918184,1,triclinic,,False
mp-1379759,mp-1379759,37052,6621,30431,1.6520194437046932e-16,0.000151204715485,0.0001512047154848348,25,orthorhombic,,False
mp-776957,mp-776957,33323,2890,30433,1.7755217868870021e-12,0.0001605163336715,0.0001605163318959782,38,orthorhombic,,False
mp-554878,mp-554878,40580,10146,30434,8.271830423960771e-19,0.000151204715485,0.00015120471548499915,13,monoclinic,,False
mp-1046429,mp-1046429,32416,1980,30436,1.620636819188448e-10,0.000151204715485,0.00015120455342131807,2,triclinic,,False
mp-1022625,mp-1022625,32406,1969,30437,1.7563114851348866e-10,0.000151204715485,0.00015120453985385148,38,orthorhombic,,False
mp-778990,mp-778990,31717,1280,30437,6.307186595222447e-08,0.0002471753018078,0.00024711222994184775,6,monoclinic,,False
mp-1345658,mp-1345658,38208,7764,30444,2.4593323690842793e-17,0.000151204715485,0.0001512047154849754,122,tetragonal,,False
mp-1182316,mp-1182316,39595,9149,30446,3.1437449993511666e-18,0.000151204715485,0.00015120471548499685,62,orthorhombic,,False
mp-831192,mp-831192,41738,11292,30446,2.0620003546161625e-19,0.000151204715485,0.00015120471548499978,1,triclinic,,False
mp-1244988,mp-1244988,39401,8953,30448,4.1325637346322626e-18,0.000151204715485,0.00015120471548499587,1,triclinic,,False
mp-1232973,mp-1232973,32242,1794,30448,6.950189868071274e-10,0.000151204715485,0.00015120402046601319,1,triclinic,,False
mp-29119,mp-29119,37746,7297,30449,5.0642339675991104e-17,0.000151204715485,0.00015120471548494936,127,tetragonal,,False
mp-787808,mp-787808,41677,11226,30451,2.221709156113633e-19,0.000151204715485,0.00015120471548499978,1,triclinic,,False
mp-1192989,mp-1192989,33376,2917,30459,1.6234816225743633e-12,0.000151204715485,0.00015120471386151837,160,trigonal,,False
mp-2230363,mp-2230363,34126,3666,30460,1.2613067328862834e-13,0.000151204715485,0.0001512047153588693,3,monoclinic,,False
mp-2219735,mp-2219735,36715,6254,30461,3.1629343157042527e-16,0.000151204715485,0.0001512047154846837,1,triclinic,,False
mp-1227923,mp-1227923,34287,3825,30462,8.012904575971369e-14,0.000151204715485,0.00015120471540487095,229,cubic,,False
mp-2229120,mp-2229120,33302,2836,30466,2.189935732754833e-12,0.0001605514643574,0.00016055146216746428,1,triclinic,,False
mp-1048669,mp-1048669,32485,2018,30467,1.3110107444092023e-10,0.0001605163336715,0.00016051620257042555,46,orthorhombic,,False
mp-781077,mp-781077,31684,1214,30470,1.5878146086834024e-07,0.0002361957094719,0.00023603692801103167,5,monoclinic,,False
mp-655052,mp-655052,38616,8131,30485,1.4437496260576013e-17,0.000151204715485,0.00015120471548498555,61,orthorhombic,,False
mp-2229628,mp-2229628,33005,2519,30486,9.140235443516607e-12,0.0001921633504496,0.00019216334130936456,1,triclinic,,False
mp-1385392,mp-1385392,41726,11239,30487,2.19159926482882e-19,0.000151204715485,0.00015120471548499978,1,triclinic,,False
mp-2229136,mp-2229136,32622,2131,30491,5.892463600387643e-11,0.0001808426748798,0.000180842615955164,1,triclinic,,False
mp-1101562,mp-1101562,36817,6322,30495,2.753261801506586e-16,0.000151204715485,0.00015120471548472466,7,monoclinic,,False
mp-1246939,mp-1246939,38705,8193,30512,1.3131657660401825e-17,0.000151204715485,0.00015120471548498687,137,tetragonal,,False
mp-2229250,mp-2229250,34277,3759,30518,9.698148452927729e-14,0.0001605514643574,0.00016055146426041854,1,triclinic,,False
mp-2240201,mp-2240201,34636,4115,30521,3.3002836303652056e-14,0.000151204715485,0.00015120471545199715,1,triclinic,,False
mp-2229240,mp-2229240,37259,6737,30522,1.3297915669569063e-16,0.000151204715485,0.00015120471548486702,5,monoclinic,,False
mp-851089,mp-851089,30962,433,30529,0.2379542291164398,0.0003269226025293,-0.23762730651391048,38,orthorhombic,,False
mp-1182247,mp-1182247,32933,2391,30542,1.569402767465089e-11,0.000151204715485,0.00015120469979097232,1,triclinic,,False
mp-1173233,mp-1173233,38756,8213,30543,1.2787692800645125e-17,0.000151204715485,0.0001512047154849872,1,triclinic,,False
mp-752772,mp-752772,32224,1677,30547,1.786401471193244e-09,0.0001682375515085,0.00016823576510702882,1,triclinic,,False
mp-779538,mp-779538,31572,1022,30550,2.3133836748456815e-06,0.0002495804107255,0.0002472670270506543,1,triclinic,,False
mp-608469,mp-608469,39486,8925,30561,4.322670105321955e-18,0.000151204715485,0.00015120471548499568,11,monoclinic,,False
mp-1235481,mp-1235481,35544,4974,30570,4.063987000927933e-15,0.000151204715485,0.000151204715480936,1,triclinic,,False
mp-1235627,mp-1235627,33051,2474,30577,1.1062766154534833e-11,0.0001885638927168,0.00018856388165403384,1,triclinic,,False
mp-1102744,mp-1102744,34544,3965,30579,5.318122109137721e-14,0.000151204715485,0.00015120471543181877,19,orthorhombic,,False
mp-1189642,mp-1189642,39246,8665,30581,6.220751412520328e-18,0.000151204715485,0.00015120471548499376,62,orthorhombic,,False
mp-1235674,mp-1235674,31767,1184,30583,2.3909933588583954e-07,0.000257275758557,0.00025703665922111415,1,triclinic,,False
mp-1247010,mp-1247010,31167,575,30592,0.006890844553709,0.0001605163336715,-0.0067303282200375,31,orthorhombic,,False
mp-2232163,mp-2232163,32194,1601,30593,3.1779303633072686e-09,0.0001605514643574,0.0001605482864270367,1,triclinic,,False
mp-752739,mp-752739,31135,537,30598,0.0183234047144651,0.0003269226025293,-0.0179964821119358,38,orthorhombic,,False
mp-1013916,mp-1013916,32598,1999,30599,1.4588411034743842e-10,0.000151204715485,0.00015120456960088965,230,cubic,,False
mp-558884,mp-558884,35917,5304,30613,1.988001573798894e-15,0.000151204715485,0.000151204715483012,14,monoclinic,,False
mp-9095,mp-9095,39180,8567,30613,7.060365376860639e-18,0.000151204715485,0.00015120471548499295,63,orthorhombic,,False
mp-2218996,mp-2218996,39293,8679,30614,6.004914348106254e-18,0.000151204715485,0.00015120471548499398,1,triclinic,,False
mp-2242052,mp-2242052,38984,8362,30622,9.832568555603508e-18,0.000151204715485,0.00015120471548499015,12,monoclinic,,False
mp-1202862,mp-1202862,40503,9880,30623,1.1620957028180917e-18,0.000151204715485,0.00015120471548499883,14,monoclinic,,False
mp-1207952,mp-1207952,36013,5385,30628,1.7035834743413052e-15,0.000151204715485,0.00015120471548329641,193,hexagonal,,False
mp-707202,mp-707202,40651,10021,30630,9.827913803501518e-19,0.000151204715485,0.00015120471548499902,52,orthorhombic,,False
mp-2646996,mp-2646996,32187,1553,30634,4.9970219073713915e-09,0.000216774974795,0.00021676997777309262,66,orthorhombic,,False
mp-755234,mp-755234,32806,2170,30636,4.8411597647346476e-11,0.0001605514643574,0.00016055141594580237,7,monoclinic,,False
mp-2218878,mp-2218878,32729,2093,30636,7.600917117933648e-11,0.000151204715485,0.00015120463947582881,12,monoclinic,,False
mp-758461,mp-758461,32633,1996,30637,1.4759811428621816e-10,0.0002477402179249,0.0002477400703267857,6,monoclinic,,False
mp-754786,mp-754786,31108,470,30638,0.1069323644042015,0.0003413128608383,-0.1065910515433632,38,orthorhombic,,False
mp-1225710,mp-1225710,35179,4541,30638,1.131378180702601e-14,0.000151204715485,0.0001512047154736862,139,tetragonal,,False
mp-1080309,mp-1080309,37951,7312,30639,4.889063583639981e-17,0.000151204715485,0.0001512047154849511,186,hexagonal,,False
mp-1235261,mp-1235261,33907,3255,30652,4.765762979565269e-13,0.000151204715485,0.0001512047150084237,1,triclinic,,False
mp-1207872,mp-1207872,33950,3296,30654,4.168658419758525e-13,0.000151204715485,0.00015120471506813415,14,monoclinic,,False
mp-1374543,mp-1374543,32996,2342,30654,1.990764324222294e-11,0.000151204715485,0.00015120469557735675,36,orthorhombic,,False
mp-754938,mp-754938,31608,952,30656,5.74494561078609e-06,0.0003036412985656,0.0002978963529548139,6,monoclinic,,False
mp-1246335,mp-1246335,37357,6686,30671,1.448168656500431e-16,0.000151204715485,0.00015120471548485517,2,triclinic,,False
mp-754819,mp-754819,33101,2428,30673,1.3276762501901462e-11,0.000151204715485,0.0001512047022082375,12,monoclinic,,False
mp-753178,mp-753178,33219,2546,30673,8.106995109946613e-12,0.000231425373538,0.0002314253654310049,6,monoclinic,,False
mp-1182260,mp-1182260,32333,1658,30675,2.018536671144488e-09,0.000151204715485,0.00015120269694832885,1,triclinic,,False
mp-1182698,mp-1182698,32006,1327,30679,3.81166422869228e-08,0.0001682375515085,0.0001681994348662131,1,triclinic,,False
mp-1198265,mp-1198265,41099,10408,30691,5.9132339917090925e-19,0.000151204715485,0.0001512047154849994,15,monoclinic,,False
mp-754622,mp-754622,31206,511,30695,0.0351197458803653,0.0003413128608383,-0.034778433019527,38,orthorhombic,,False
mp-2220264,mp-2220264,34965,4268,30697,2.320697988975311e-14,0.0001605163336715,0.00016051633364829303,1,triclinic,,False
mp-1042338,mp-1042338,37339,6639,30700,1.5995315912902024e-16,0.000151204715485,0.00015120471548484005,1,triclinic,,False
mp-504100,mp-504100,35517,4816,30701,6.1702322565811586e-15,0.000151204715485,0.00015120471547882977,227,cubic,,False
mp-2230127,mp-2230127,39128,8426,30702,8.768751422133759e-18,0.000151204715485,0.0001512047154849912,115,tetragonal,,False
mp-1246979,mp-1246979,31530,823,30707,5.025425343774259e-05,0.0001679476183233,0.00011769336488555741,6,monoclinic,,False
mp-1233198,mp-1233198,35560,4850,30710,5.726375980791591e-15,0.000151204715485,0.00015120471547927362,1,triclinic,,False
mp-849388,mp-849388,31563,851,30712,3.158764593536034e-05,0.0001918250882205,0.00016023744228513967,12,monoclinic,,False
mp-1181000,mp-1181000,41083,10367,30716,6.283736976865602e-19,0.000151204715485,0.00015120471548499937,2,triclinic,,False
mp-755422,mp-755422,32895,2178,30717,4.6407943460335937e-11,0.0001605163336715,0.00016051628726355654,12,monoclinic,,False
mp-1211935,mp-1211935,40844,10127,30717,8.48448149884802e-19,0.000151204715485,0.00015120471548499915,198,cubic,,False
mp-1182152,mp-1182152,32763,2041,30722,1.0978606912459552e-10,0.000151204715485,0.00015120460569893087,1,triclinic,,False
mp-780508,mp-780508,32051,1326,30725,3.847220142461083e-08,0.0002361957094719,0.0002361572372704754,4,monoclinic,,False
mp-1022974,mp-1022974,37561,6832,30729,1.1128936930380695e-16,0.000151204715485,0.0001512047154848887,38,orthorhombic,,False
mp-752594,mp-752594,31234,503,30731,0.0443426594138145,0.0003413128608383,-0.0440013465529762,38,orthorhombic,,False
mp-1202938,mp-1202938,39475,8734,30741,5.525785281126245e-18,0.000151204715485,0.00015120471548499446,14,monoclinic,,False
mp-753167,mp-753167,31640,898,30742,1.3452187886286993e-05,0.0002916965324288,0.000278244344542513,6,monoclinic,,False
mp-1192789,mp-1192789,37639,6893,30746,1.002799593101957e-16,0.000151204715485,0.0001512047154848997,136,tetragonal,,False
mp-2226952,mp-2226952,37841,7094,30747,7.120740628026396e-17,0.000151204715485,0.0001512047154849288,8,monoclinic,,False
mp-1233427,mp-1233427,34174,3427,30747,2.664173135574766e-13,0.000151204715485,0.00015120471521858268,1,triclinic,,False
mp-2229103,mp-2229103,32923,2175,30748,4.793591565355193e-11,0.0001844380561119,0.00018443800817598434,1,triclinic,,False
mp-1213212,mp-1213212,38926,8178,30748,1.3628535128195078e-17,0.000151204715485,0.00015120471548498636,227,cubic,,False
mp-1370720,mp-1370720,33313,2565,30748,7.387714572038018e-12,0.000151204715485,0.00015120470809728542,11,monoclinic,,False
mp-779063,mp-779063,32030,1282,30748,5.964853500017854e-08,0.0002471753018078,0.0002471156532727998,7,monoclinic,,False
mp-1206021,mp-1206021,41595,10846,30749,3.3601717918432024e-19,0.000151204715485,0.00015120471548499967,216,cubic,,False
mp-2220882,mp-2220882,31815,1066,30749,1.2495333976403344e-06,0.0002602243492385,0.0002589748158408597,1,triclinic,,False
mp-2224830,mp-2224830,33332,2581,30751,6.8510756963402475e-12,0.0002932010714064,0.0002932010645553243,1,triclinic,,False
mp-1023005,mp-1023005,37457,6702,30755,1.415458626357634e-16,0.000151204715485,0.00015120471548485845,38,orthorhombic,,False
mp-1199802,mp-1199802,38790,8035,30755,1.6455338844811345e-17,0.000151204715485,0.00015120471548498354,62,orthorhombic,,False
mp-1203595,mp-1203595,35397,4629,30768,9.091364712107437e-15,0.000151204715485,0.00015120471547590863,14,monoclinic,,False
mp-1218317,mp-1218317,32269,1497,30772,8.651587002361794e-09,0.0001808454958846,0.00018083684429759763,14,monoclinic,,False
mp-2230252,mp-2230252,34323,3548,30775,1.8030549113218913e-13,0.000151204715485,0.0001512047153046945,3,monoclinic,,False
mp-1048906,mp-1048906,33312,2533,30779,8.699012864210598e-12,0.000151204715485,0.00015120470678598713,160,trigonal,,False
mp-1182663,mp-1182663,40749,9962,30787,1.0734886325892942e-18,0.000151204715485,0.0001512047154849989,14,monoclinic,,False
mp-655656,mp-655656,38422,7629,30793,2.9650275822073476e-17,0.000158925933322,0.00015892593332197036,35,orthorhombic,,False
mp-1044717,mp-1044717,37393,6599,30794,1.6936879060558882e-16,0.000151204715485,0.00015120471548483061,160,trigonal,,False
mp-2224265,mp-2224265,34353,3556,30797,1.7579042605256337e-13,0.0001605514643574,0.0001605514641816096,1,triclinic,,False
mp-779613,mp-779613,32115,1317,30798,4.1117417026725895e-08,0.0002471753018078,0.00024713418439077325,1,triclinic,,False
mp-2229473,mp-2229473,33118,2314,30804,2.2884992512128832e-11,0.0001605514643574,0.0001605514414724075,1,triclinic,,False
mp-1236597,mp-1236597,30883,76,30807,0.9999984502792358,0.0800098294256888,-0.919988620853547,1,triclinic,,False
mp-1234267,mp-1234267,35542,4727,30815,7.47530038764559e-15,0.000151204715485,0.0001512047154775247,1,triclinic,,False
mp-1233644,mp-1233644,36546,5726,30820,8.296966709832877e-16,0.000151204715485,0.0001512047154841703,1,triclinic,,False
mp-1178650,mp-1178650,41358,10534,30824,4.986457214489499e-19,0.000151204715485,0.0001512047154849995,43,orthorhombic,,False
mp-1096882,mp-1096882,38018,7186,30832,6.060307655878725e-17,0.000151204715485,0.0001512047154849394,167,trigonal,,False
mp-1195103,mp-1195103,34272,3436,30836,2.6315782235622476e-13,0.000151204715485,0.00015120471522184217,33,orthorhombic,,False
mp-1178252,mp-1178252,32014,1176,30838,2.6479088433006837e-07,0.0002649899893282,0.00026472519844386995,31,orthorhombic,,False
mp-1047643,mp-1047643,35383,4544,30839,1.1214137698143962e-14,0.000151204715485,0.00015120471547378585,63,orthorhombic,,False
mp-1212205,mp-1212205,41313,10473,30840,5.43318644405642e-19,0.000151204715485,0.00015120471548499945,14,monoclinic,,False
mp-1041784,mp-1041784,33369,2522,30847,8.989505320688984e-12,0.000151204715485,0.00015120470649549467,59,orthorhombic,,False
mp-2229673,mp-2229673,35085,4236,30849,2.5583000480425624e-14,0.000151204715485,0.000151204715459417,12,monoclinic,,False
mp-1236024,mp-1236024,36298,5446,30852,1.5151348430823396e-15,0.000151204715485,0.00015120471548348485,1,triclinic,,False
mp-1181557,mp-1181557,39228,8373,30855,9.6661439522609e-18,0.000151204715485,0.00015120471548499032,51,orthorhombic,,False
mp-1350831,mp-1350831,37673,6817,30856,1.1569439061578257e-16,0.000151204715485,0.0001512047154848843,1,triclinic,,False
mp-1209513,mp-1209513,40502,9642,30860,1.6118599614500448e-18,0.000151204715485,0.0001512047154849984,18,orthorhombic,,False
mp-1201562,mp-1201562,41282,10422,30860,5.829714082247496e-19,0.000151204715485,0.0001512047154849994,14,monoclinic,,False
mp-2228476,mp-2228476,39275,8414,30861,8.972828459779167e-18,0.000151204715485,0.00015120471548499102,38,orthorhombic,,False
mp-1233097,mp-1233097,36112,5249,30863,2.25087994304516e-15,0.000151204715485,0.0001512047154827491,8,monoclinic,,False
mp-2233053,mp-2233053,38838,7973,30865,1.7853110298264676e-17,0.000151204715485,0.00015120471548498213,225,cubic,,False
mp-754561,mp-754561,32629,1761,30868,9.4722996113461e-10,0.000151204715485,0.00015120376825503886,1,triclinic,,False
mp-755890,mp-755890,32025,1153,30872,4.009371821211971e-07,0.0002471753018078,0.0002467743646256788,1,triclinic,,False
mp-760921,mp-760921,39480,8607,30873,6.713880511367797e-18,0.000151204715485,0.00015120471548499327,38,orthorhombic,,False
mp-1328763,mp-1328763,39687,8812,30875,4.967018987082387e-18,0.000158925933322,0.00015892593332199505,1,triclinic,,False
mp-1223726,mp-1223726,41144,10269,30875,7.007048002912463e-19,0.000151204715485,0.0001512047154849993,25,orthorhombic,,False
mp-1042566,mp-1042566,35836,4945,30891,4.502166038388529e-15,0.000151204715485,0.00015120471548049782,14,monoclinic,,False
mp-1199780,mp-1199780,38105,7214,30891,5.807723092751983e-17,0.000151204715485,0.0001512047154849419,2,triclinic,,False
mp-1325679,mp-1325679,41171,10272,30899,6.99324184150107e-19,0.000151204715485,0.0001512047154849993,2,triclinic,,False
mp-1196080,mp-1196080,35872,4973,30899,4.071543805366862e-15,0.000151204715485,0.00015120471548092846,14,monoclinic,,False
mp-2240833,mp-2240833,36075,5173,30902,2.650323952069581e-15,0.0001605514643574,0.00016055146435474968,44,orthorhombic,,False
mp-1209132,mp-1209132,34115,3207,30908,5.55750866333693e-13,0.0001605514643574,0.00016055146380164915,62,orthorhombic,,False
mp-1096855,mp-1096855,36378,5468,30910,1.4568242479604065e-15,0.000151204715485,0.00015120471548354318,129,tetragonal,,False
mp-1147688,mp-1147688,35734,4824,30910,6.068456589287345e-15,0.000151204715485,0.00015120471547893152,225,cubic,,False
mp-1208671,mp-1208671,36711,5800,30911,7.31317076412371e-16,0.000151204715485,0.00015120471548426867,63,orthorhombic,,False
mp-698276,mp-698276,34409,3495,30914,2.1435262419211565e-13,0.000151204715485,0.00015120471527064737,2,triclinic,,False
mp-1446711,mp-1446711,38385,7470,30915,3.8271195179492983e-17,0.000151204715485,0.00015120471548496172,26,orthorhombic,,False
mp-2218800,mp-2218800,39290,8372,30918,9.670164050037908e-18,0.000151204715485,0.00015120471548499032,25,orthorhombic,,False
mp-781012,mp-781012,31403,480,30923,0.0791634917259216,0.0049122435979313,-0.0742512481279903,45,orthorhombic,,False
mp-1043444,mp-1043444,37787,6864,30923,1.0421222374104007e-16,0.000151204715485,0.00015120471548489577,14,monoclinic,,False
mp-1247786,mp-1247786,38003,7077,30926,7.314980502955078e-17,0.000151204715485,0.00015120471548492684,36,orthorhombic,,False
mp-625252,mp-625252,31893,963,30930,5.099245754536241e-06,0.0001772943671957,0.00017219512144116375,33,orthorhombic,,False
mp-1101941,mp-1101941,37818,6885,30933,1.01529782893649e-16,0.000151204715485,0.00015120471548489846,194,hexagonal,,False
mp-1205182,mp-1205182,41399,10463,30936,5.485437375399863e-19,0.000151204715485,0.00015120471548499945,14,monoclinic,,False
mp-976953,mp-976953,33856,2916,30940,1.624370559935584e-12,0.000151204715485,0.00015120471386062943,194,hexagonal,,False
mp-1233463,mp-1233463,35180,4227,30953,2.6064454007644972e-14,0.000151204715485,0.00015120471545893553,1,triclinic,,False
mp-726725,mp-726725,40646,9692,30954,1.5219274376872077e-18,0.000151204715485,0.00015120471548499848,19,orthorhombic,,False
mp-2229039,mp-2229039,34030,3074,30956,9.280026833785593e-13,0.0001808426748798,0.00018084267395179732,1,triclinic,,False
mp-1048799,mp-1048799,38428,7464,30964,3.8554444982288285e-17,0.000151204715485,0.00015120471548496145,4,monoclinic,,False
mp-997552,mp-997552,32155,1183,30972,2.391141435964528e-07,0.0002471753018078,0.0002469361876642035,6,monoclinic,,False
mp-1043430,mp-1043430,32787,1815,30972,6.04939265347326e-10,0.0001605514643574,0.00016055085941813467,63,orthorhombic,,False
mp-755513,mp-755513,31494,517,30977,0.0293481983244419,0.0003269226025293,-0.0290212757219126,12,monoclinic,,False
mp-1199842,mp-1199842,40950,9965,30985,1.0721298850355993e-18,0.000151204715485,0.0001512047154849989,4,monoclinic,,False
mp-1217705,mp-1217705,37551,6566,30985,1.8037882925646566e-16,0.000151204715485,0.0001512047154848196,187,hexagonal,,False
mp-1180466,mp-1180466,41302,10311,30991,6.70824503325205e-19,0.000151204715485,0.00015120471548499932,14,monoclinic,,False
mp-1046211,mp-1046211,34361,3370,30991,3.309198076152653e-13,0.000151204715485,0.00015120471515408019,46,orthorhombic,,False
mp-1218300,mp-1218300,36507,5513,30994,1.3332563287578704e-15,0.0001975855777181,0.00019758557771676675,11,monoclinic,,False
mp-1181604,mp-1181604,32020,1023,30997,2.3102616069081705e-06,0.0001714959260074,0.00016918566440049182,1,triclinic,,False
mp-1247373,mp-1247373,37883,6880,31003,1.0212837710700672e-16,0.000151204715485,0.00015120471548489786,36,orthorhombic,,False
mp-2214915,mp-2214915,36044,5036,31008,3.5583286602078505e-15,0.000151204715485,0.00015120471548144167,20,orthorhombic,,False
mp-1233237,mp-1233237,36449,5440,31009,1.5245212386873382e-15,0.0001605514643574,0.0001605514643558755,1,triclinic,,False
mp-510378,mp-510378,35537,4523,31014,1.1772732209935651e-14,0.000151204715485,0.00015120471547322727,129,tetragonal,,False
mp-2220243,mp-2220243,34820,3802,31018,8.522260723725988e-14,0.0001605163336715,0.0001605163335862774,1,triclinic,,False
mp-1199239,mp-1199239,34151,3118,31033,7.749404958880268e-13,0.000151204715485,0.0001512047147100595,14,monoclinic,,False
mp-2225011,mp-2225011,33343,2309,31034,2.3442801519446548e-11,0.000158925933322,0.0001589259098791985,1,triclinic,,False
mp-1233662,mp-1233662,35697,4662,31035,8.534879312354412e-15,0.0001605514643574,0.00016055146434886515,1,triclinic,,False
mp-2220509,mp-2220509,31963,927,31036,9.053903340827674e-06,0.0002443295519518,0.00023527564861097234,1,triclinic,,False
mp-1220880,mp-1220880,35645,4607,31038,9.60811071410708e-15,0.000151204715485,0.00015120471547539188,33,orthorhombic,,False
mp-1519705,mp-1519705,39634,8593,31041,6.8432449417261904e-18,0.000151204715485,0.00015120471548499316,128,tetragonal,,False
mp-1022130,mp-1022130,37225,6181,31044,3.653718440233195e-16,0.000151204715485,0.00015120471548463462,38,orthorhombic,,False
mp-2218401,mp-2218401,36543,5498,31045,1.372768721681389e-15,0.000151204715485,0.00015120471548362723,8,monoclinic,,False
mp-1203898,mp-1203898,37580,6531,31049,1.9153966624173334e-16,0.000151204715485,0.00015120471548480844,62,orthorhombic,,False
mp-1022617,mp-1022617,33263,2212,31051,3.8911165956001526e-11,0.000151204715485,0.00015120467657383404,38,orthorhombic,,False
mp-1080304,mp-1080304,40385,9331,31054,2.456283877654777e-18,0.000151204715485,0.00015120471548499753,166,trigonal,,False
mp-1233825,mp-1233825,33741,2686,31055,4.066605992919525e-12,0.0001605514643574,0.00016055146029079402,1,triclinic,,False
mp-693503,mp-693503,37982,6926,31056,9.426073804621472e-17,0.000151204715485,0.00015120471548490572,1,triclinic,,False
mp-997107,mp-997107,32012,954,31058,5.578274794970639e-06,0.0001605514643574,0.00015497318956242937,44,orthorhombic,,False
mp-1246498,mp-1246498,36527,5469,31058,1.451648453136209e-15,0.000151204715485,0.00015120471548354836,36,orthorhombic,,False
mp-801341,mp-801341,41743,10681,31062,4.0951809612091543e-19,0.000151204715485,0.0001512047154849996,2,triclinic,,False
mp-757129,mp-757129,37059,5991,31068,5.2523904254308325e-16,0.000151204715485,0.00015120471548447475,43,orthorhombic,,False
mp-779359,mp-779359,33450,2376,31074,1.6906937655436494e-11,0.0001714959260074,0.00017149590910046233,1,triclinic,,False
mp-1212571,mp-1212571,40063,8986,31077,3.9756732150299416e-18,0.000151204715485,0.000151204715484996,61,orthorhombic,,False
mp-1245345,mp-1245345,39087,7999,31088,1.7192894437994252e-17,0.0001605163336715,0.0001605163336714828,14,monoclinic,,False
mp-1222893,mp-1222893,31695,607,31088,0.003410768462345,0.0004318577819464,-0.0029789106803986003,26,orthorhombic,,False
mp-1245247,mp-1245247,39099,8010,31089,1.6974710662182365e-17,0.000151204715485,0.00015120471548498303,1,triclinic,,False
mp-754814,mp-754814,31586,490,31096,0.0599794536828994,0.0002933849294453,-0.0596860687534541,1,triclinic,,False
